source,target,weight
Andrew Kirke,Harry Potter,1
Albus Dumbledore,Roger Davies,1
Albus Dumbledore,Rowena Ravenclaw,1
Kendra Dumbledore,Salazar Slytherin,1
Tom Riddle,Walden Macnair,1
Angelina Johnson,Arthur Weasley,1
Justin Finch-Fletchley,Pomona Sprout,1
Justin Finch-Fletchley,Poppy Pomfrey,1
Vincent Crabbe,William Weasley,1
Vernon Dursley,Will,1
Mulciber (Marauder-era),Tom Riddle,1
Justin Finch-Fletchley,Rubeus Hagrid,1
Justin Finch-Fletchley,Salazar Slytherin,1
Aberforth Dumbledore,Anthony Goldstein,1
Tufty,Vernon Dursley,1
Travers,Xenophilius Lovegood,1
Aberforth Dumbledore,Antonin Dolohov,1
Aberforth Dumbledore,Aragog,1
Tom Riddle,Wilkes,1
Tiberius Ogden,Tofty,1
Snatchers,Will,1
Andromeda Tonks,Remus Lupin,1
Mulciber (Marauder-era),Theodore Nott,1
Theodore Nott,Tom Riddle,1
Karkus,Walden Macnair,1
Terry Boot,Vincent Crabbe,1
Katie Bell,Kingsley Shacklebolt,1
Terry Boot,Tom Riddle,1
Mundungus Fletcher,Mungo Bonham,1
Aberforth Dumbledore,Augustus Rookwood,1
Susan Bones,Wilkie Twycross,1
Snowy,Tufty,1
Mundungus Fletcher,Phineas Nigellus Black,1
Albus Dumbledore,Rosier,1
Mulciber (Marauder-era),Rosier,1
Severus Snape,Stebbins (Potter-era),1
Severus Snape,Stanley Shunpike,1
Albus Dumbledore,Oliver Wood,1
Muriel,Remus Lupin,1
Salazar Slytherin,Seamus Finnigan,1
Rufus Scrimgeour,Will,1
Kingsley Shacklebolt,Stanley Shunpike,1
Kingsley Shacklebolt,Sturgis Podmore,1
Mungo Bonham,William Weasley,1
Aberforth Dumbledore,Lucius Malfoy,1
Muriel,Pigwidgeon,1
Rufus Scrimgeour,Tiberius Ogden,1
Aberforth Dumbledore,Michael Corner,1
Amycus Carrow,Mark Evans,1
Kingsley Shacklebolt,Vernon Dursley,1
Moran,Quigley,1
Amycus Carrow,Luna Lovegood,1
Albus Potter,Rubeus Hagrid,1
Aberforth Dumbledore,Molly Weasley,1
Aberforth Dumbledore,Kendra Dumbledore,1
Kreacher,Merlin,1
Muriel,Rodolphus Lestrange,1
Albus Dumbledore,Terry Boot,1
Aberforth Dumbledore,Percival Dumbledore,1
Molly Weasley,Willy Widdershins,1
Aberforth Dumbledore,Pius Thicknesse,1
Rubeus Hagrid,Tobias Snape,1
Rubeus Hagrid,Thorfinn Rowle,1
Albus Dumbledore,Theodore Nott,1
Amycus Carrow,Draco Malfoy,1
Aberforth Dumbledore,Pomona Sprout,1
Rubeus Hagrid,Sorting Hat,1
Kreacher,Rubeus Hagrid,1
Molly Weasley,Violet,1
Mungo Bonham,Prime Minister,1
Mungo Bonham,Poppy Pomfrey,1
Mr Tibbles,Snowy,1
Mr Paws,Mr Tibbles,1
Kendra Dumbledore,Severus Snape,1
Aberforth Dumbledore,Fleur Delacour,1
Mr Paws,Vernon Dursley,1
Mr Paws,Tufty,1
Kenneth Towler,Patricia Stimpson,1
Seamus Finnigan,Zacharias Smith,1
Kevin Whitby,Orla Quirke,1
Kevin Whitby,Sorting Hat,1
Seamus Finnigan,Viktor Krum,1
Kingsley Shacklebolt,Lucius Malfoy,1
Kingsley Shacklebolt,Luna Lovegood,1
Andrew Kirke,Godric Gryffindor,1
Andrew Kirke,Dolores Umbridge,1
Mr Paws,Snowy,1
Kingsley Shacklebolt,Muriel,1
Morfin Gaunt,Tom Riddle Senior,1
Albus Dumbledore,Percival Dumbledore,1
Kingsley Shacklebolt,Narcissa Malfoy,1
Seamus Finnigan,Sirius Black,1
Andrew Kirke,Dobby,1
Kingsley Shacklebolt,Oliver Wood,1
Kingsley Shacklebolt,Perkins,1
Kingsley Shacklebolt,Pomona Sprout,1
Andrew Kirke,Angelina Johnson,1
Amycus Carrow,Terry Boot,1
Scabior,Vernon Dursley,1
Scabior,Stanley Shunpike,1
Kingsley Shacklebolt,Rita Skeeter,1
Albus Dumbledore,Parvati Patil,1
Amycus Carrow,Severus Snape,1
Lily J. Potter,Neville Longbottom,1
Minerva McGonagall,Wilhelmina Grubbly-Plank,1
Rodolphus Lestrange,Vincent Crabbe,1
Ogg,Percy Weasley,1
Albus Dumbledore,Derek,1
Luna Lovegood,Vincent Crabbe,1
Albert Runcorn,Argus Filch,1
Alice Longbottom,Marlene McKinnon,1
Mafalda Hopkirk,Mary Cattermole,1
Percy Weasley,Will,1
Mafalda Hopkirk,Prime Minister,1
Percy Weasley,Viktor Krum,1
Percy Weasley,Vernon Dursley,1
Albert Runcorn,Dirk Cresswell,1
Minerva McGonagall,Padma Patil,1
Albert Runcorn,Mafalda Hopkirk,1
Mafalda Hopkirk,Travers,1
Percy Weasley,Rufus Scrimgeour,1
Magorian,Prime Minister,1
Minerva McGonagall,Narcissa Malfoy,1
Magorian,Ronan,1
Albus Dumbledore,Amycus Carrow,1
Ogg,Rubeus Hagrid,1
Malcolm,Piers Polkiss,1
Malcolm Baddock,Salazar Slytherin,1
Oliver Wood,Parvati Patil,1
Mandy Brocklehurst,Terry Boot,1
Percy Weasley,Regulus Black,1
Percy Weasley,Quirinus Quirrell,1
Albus Dumbledore,Antonin Dolohov,1
Marcus Belby,Merlin,1
Oliver Wood,Peeves,1
Marcus Belby,Neville Longbottom,1
Marcus Belby,Rowena Ravenclaw,1
Albus Dumbledore,Dirk Cresswell,1
Peregrine Derrick,Rolanda Hooch,1
Luna Lovegood,Terry Boot,1
Minerva McGonagall,Pansy Parkinson,1
Luna Lovegood,Mykew Gregorovitch,1
Petunia Dursley,Poppy Pomfrey,1
Luna Lovegood,Nymphadora Tonks,1
Petunia Dursley,Pomona Sprout,1
Alicia Spinnet,Dennis Creevey,1
Petunia Dursley,Piers Polkiss,1
Alastor Moody,Vincent Crabbe,1
Luna Lovegood,Peeves,1
Luna Lovegood,Phineas Nigellus Black,1
Luna Lovegood,Pigwidgeon,1
Peter Pettigrew,Sybill Trelawney,1
Alberic Grunnion,Circe,1
Luna Lovegood,Prime Minister,1
Luna Lovegood,Remus Lupin,1
Alberic Grunnion,Harry Potter,1
Alicia Spinnet,Colin Creevey,1
Luna Lovegood,Rolanda Hooch,1
Alberic Grunnion,Hengist of Woodcroft,1
Alberic Grunnion,Merlin,1
Alicia Spinnet,Cedric Diggory,1
Alicia Spinnet,Barnabas the Barmy,1
Alicia Spinnet,Arthur Weasley,1
Luna Lovegood,Rufus Scrimgeour,1
Perkins,William Weasley,1
Nymphadora Tonks,Sybill Trelawney,1
Perkins,Snatchers,1
Perkins,Sirius Black,1
Luna Lovegood,Stubby Boardman,1
Alexei Levski,Ludovic Bagman,1
Marcus Flint,Minerva McGonagall,1
Alice Longbottom,Hermione Granger,1
Miriam Strout,Mungo Bonham,1
Olympe Maxime,Pomona Sprout,1
Martin Miggs,Ronald Weasley,1
Albus Dumbledore,Cadogan,1
Algie Longbottom,Percy Weasley,1
Miles Bletchley,Salazar Slytherin,1
Pansy Parkinson,Tom Riddle,1
Pansy Parkinson,Theodore Nott,1
Miles Bletchley,Ronald Weasley,1
Algie Longbottom,Godric Gryffindor,1
Oliver Wood,Vincent Crabbe,1
Pansy Parkinson,Rowena Ravenclaw,1
Mary Macdonald,Mulciber (Marauder-era),1
Oliver Wood,William Weasley,1
Albus Dumbledore,Cassandra Trelawney,1
Olympe Maxime,Percy Weasley,1
Algie Longbottom,Enid (disambiguation),1
Percy Weasley,Pigwidgeon,1
Olympe Maxime,Poppy Pomfrey,1
Padma Patil,Viktor Krum,1
Padma Patil,Tom Riddle,1
Merlin,Neville Longbottom,1
Padma Patil,Theodore Nott,1
Albus Dumbledore,Celestina Warbeck,1
Padma Patil,Seamus Finnigan,1
Merlin,Remus Lupin,1
Merlin,Rolanda Hooch,1
Olympe Maxime,Roger Davies,1
Padma Patil,Sally-Anne Perks,1
Albus Dumbledore,Cho Chang,1
Alexei Levski,Viktor Krum,1
Alfred Cattermole,Corban Yaxley,1
Mark Evans,Vincent Crabbe,1
Millicent Bagnold,Prime Minister,1
Mark Evans,Sirius Black,1
Alexei Levski,Quigley,1
Alice Longbottom,Frank Longbottom,1
Marcus Flint,Ronald Weasley,1
Percy Weasley,Petunia Dursley,1
Percy Weasley,Peter Pettigrew,1
Percy Weasley,Perkins,1
Albus Dumbledore,Aragog,1
Marcus Flint,Rubeus Hagrid,1
Minerva McGonagall,Mrs Norris,1
Albus Dumbledore,Augustus Rookwood,1
Alexei Levski,Pyotr Vulchanov,1
Peeves,Prime Minister,1
Ali Bashir,Percy Weasley,1
Marcus Flint,Seamus Finnigan,1
Marcus Flint,Severus Snape,1
Ali Bashir,Ludovic Bagman,1
Albus Dumbledore,Bartemius Crouch Junior,1
Payne,Ronald Weasley,1
Ali Bashir,Harry Potter,1
Marietta Edgecombe,Phineas Nigellus Black,1
Payne,Roberts,1
Parvati Patil,Wendelin the Weird,1
Oliver Wood,Remus Lupin,1
Millicent Bulstrode,Seamus Finnigan,1
Mark Evans,Minerva McGonagall,1
Parvati Patil,Travers,1
Albus Dumbledore,Betty Braithwaite,1
Oliver Wood,Rubeus Hagrid,1
Mark Evans,Rubeus Hagrid,1
Ali Bashir,Bartemius Crouch Senior,1
Luna Lovegood,Molly Weasley,1
Petunia Dursley,Remus Lupin,1
Petunia Dursley,Rosmerta,1
Rabastan Lestrange,Sirius Black,1
Albus Dumbledore,Humphrey Belcher,1
Alastor Moody,Benjy Fenwick,1
Lucius Malfoy,Molly Weasley,1
Lucius Malfoy,Mulciber (Marauder-era),1
Remus Lupin,Rufus Scrimgeour,1
Alastor Moody,Dorcas Meadowes,1
Alecto Carrow,Draco Malfoy,1
Regulus Black,Salazar Slytherin,1
Regulus Black,Remus Lupin,1
Ragnuk,Ronald Weasley,1
Lucius Malfoy,Nymphadora Tonks,1
Alastor Moody,Fabian Prewett,1
Rabastan Lestrange,Walden Macnair,1
Rabastan Lestrange,Vincent Crabbe,1
Lucius Malfoy,Percy Weasley,1
Alexei Levski,Lev Zograf,1
Quirinus Quirrell,Unicorn,1
Lucius Malfoy,Pius Thicknesse,1
Alastor Moody,Fat Lady,1
Minerva McGonagall,Tofty,1
Quirinus Quirrell,Seamus Finnigan,1
Neville Longbottom,Quirinus Quirrell,1
Quigley,Vasily Dimitrov,1
Albus Dumbledore,Hope Howell,1
Albus Dumbledore,Hokey,1
Neville Longbottom,Rowena Ravenclaw,1
Pyotr Vulchanov,Vasily Dimitrov,1
Alecto Carrow,Filius Flitwick,1
Albus Dumbledore,Hepzibah Smith,1
Lucius Malfoy,Rolanda Hooch,1
Alastor Moody,Aurora Sinistra,1
Alastor Moody,Arnold Peasegood,1
Remus Lupin,Sturgis Podmore,1
Lucius Malfoy,Marcus Flint,1
Ritchie Coote,Ronald Weasley,1
Miranda Goshawk,Wilbert Slinkhard,1
Alicia Spinnet,William Weasley,1
Lily J. Potter,Rubeus Hagrid,1
Rita Skeeter,William Weasley,1
Neville Longbottom,Olympe Maxime,1
Alicia Spinnet,Vincent Crabbe,1
Aidan Lynch,Mullet,1
Alicia Spinnet,Terry Boot,1
Rita Skeeter,Skower,1
Alicia Spinnet,Rowena Ravenclaw,1
Lily J. Potter,Vernon Dursley,1
Lily Moon,Pansy Parkinson,1
Lily Moon,Theodore Nott,1
Rita Skeeter,Rosmerta,1
Aidan Lynch,Ronald Weasley,1
Livius,Loxias,1
Remus Lupin,Zacharias Smith,1
Merlin,Tom Riddle,1
Neville Longbottom,Percy Weasley,1
Minerva McGonagall,Wendelin the Weird,1
Neville Longbottom,Peter Pettigrew,1
Neville Longbottom,Pigwidgeon,1
Minerva McGonagall,Vernon Dursley,1
Minerva McGonagall,Tom Riddle Senior,1
Neville Longbottom,Pius Thicknesse,1
Lucian Bole,Vincent Crabbe,1
Albus Dumbledore,Justin Finch-Fletchley,1
Alastor Moody,Argus Filch,1
Albus Dumbledore,Helena Ravenclaw,1
Pyotr Vulchanov,Troy,1
Alecto Carrow,Helena Ravenclaw,1
Newton Scamander,Quentin Trimble,1
Poppy Pomfrey,Prime Minister,1
Ludovic Bagman,Pomona Sprout,1
Pomona Sprout,William Weasley,1
Ludovic Bagman,Pyotr Vulchanov,1
Alecto Carrow,Vincent Crabbe,1
Pomona Sprout,Seamus Finnigan,1
Alicia Spinnet,Fleur Delacour,1
Alastor Moody,Muriel,1
Alastor Moody,Olympe Maxime,1
Ludovic Bagman,Severus Snape,1
Nicolas Flamel,Perenelle Flamel,1
Mullet,Quigley,1
Pigwidgeon,Trevor,1
Pigwidgeon,Sybill Trelawney,1
Albus Dumbledore,Florence,1
Ludovic Bagman,Troy,1
Phineas Nigellus Black,Tom Riddle,1
Alexei Levski,Hassan Mostafa,1
Nymphadora Tonks,Poppy Pomfrey,1
Ludovic Bagman,Vernon Dursley,1
Albus Dumbledore,Evan Rosier,1
Alicia Spinnet,Filius Flitwick,1
Minerva McGonagall,Phineas Nigellus Black,1
Minerva McGonagall,Petunia Dursley,1
Nymphadora Tonks,Rodolphus Lestrange,1
Alicia Spinnet,Ernest Macmillan,1
Albus Dumbledore,Enid Smeek,1
Petunia Dursley,Yvonne,1
Alexei Levski,Ivan Volkov,1
Alastor Moody,Marlene McKinnon,1
Albus Dumbledore,Frank Bryce,1
Ptolemy,Ronald Weasley,1
Alecto Carrow,Tom Riddle,1
Proudfoot,Savage,1
Prime Minister,William Weasley,1
Lucius Malfoy,Rowena Ravenclaw,1
Alecto Carrow,Minerva McGonagall,1
Alastor Moody,Hedwig,1
Prime Minister,Tiberius Ogden,1
Alicia Spinnet,Miles Bletchley,1
Alicia Spinnet,Marcus Flint,1
Prime Minister,Stubby Boardman,1
Alastor Moody,Hestia Jones,1
Albus Dumbledore,Graham Montague,1
Prime Minister,Severus Snape,1
Alastor Moody,Horace Slughorn,1
Neville Longbottom,Terry Boot,1
Lucius Malfoy,Thorfinn Rowle,1
Prime Minister,Remus Lupin,1
Minerva McGonagall,Rosmerta,1
Lucius Malfoy,Will,1
Alicia Spinnet,Justin Finch-Fletchley,1
Ludovic Bagman,Molly Weasley,1
Ludovic Bagman,Moran,1
Minerva McGonagall,Rose Zeller,1
Ludovic Bagman,Otto Bagman,1
Neville Longbottom,Viktor Krum,1
Poppy Pomfrey,Summers,1
Alastor Moody,Lily J. Potter,1
Ludovic Bagman,Pigwidgeon,1
Alastor Moody,Lucius Malfoy,1
Poppy Pomfrey,Rowena Ravenclaw,1
Mulciber (Marauder-era),Walden Macnair,1
Crookshanks,Godric Gryffindor,1
Jugson,Walden Macnair,1
Father Christmas,Helga Hufflepuff,1
Cedric Diggory,Vincent Crabbe,1
Father Christmas,Pansy Parkinson,1
Father Christmas,Nymphadora Tonks,1
Father Christmas,Mungo Bonham,1
Cedric Diggory,William Weasley,1
Father Christmas,Millicent Bulstrode,1
Celestina Warbeck,Father Christmas,1
Father Christmas,Lavender Brown,1
Father Christmas,Kendra Dumbledore,1
Father Christmas,James Potter I,1
Father Christmas,Jack Sloper,1
Celestina Warbeck,Ginevra Weasley,1
Celestina Warbeck,Hermione Granger,1
Charles Weasley,Hedwig,1
Celestina Warbeck,Remus Lupin,1
Fat Lady,William Weasley,1
Celestina Warbeck,William Weasley,1
Fat Lady,Viktor Krum,1
Fat Lady,Severus Snape,1
Fat Lady,Seamus Finnigan,1
Charity Burbage,Harry Potter,1
Fat Lady,Romilda Vane,1
Fat Lady,Peter Pettigrew,1
Charles Weasley,Draco Malfoy,1
Fat Lady,Lavender Brown,1
Fat Lady,Helena Ravenclaw,1
Father Christmas,Petunia Dursley,1
Father Christmas,Phineas Nigellus Black,1
Father Christmas,Roberts,1
Father Christmas,Rowena Ravenclaw,1
Fenrir Greyback,Will,1
Fenrir Greyback,Thorfinn Rowle,1
Fenrir Greyback,Sybill Trelawney,1
Cedric Diggory,Ginevra Weasley,1
Fenrir Greyback,Pius Thicknesse,1
Fenrir Greyback,Percy Weasley,1
Fenrir Greyback,Nymphadora Tonks,1
Cedric Diggory,Gregory Goyle,1
Cedric Diggory,Minerva McGonagall,1
Fenrir Greyback,Griphook,1
Fenrir Greyback,Fleur Delacour,1
Cedric Diggory,Olympe Maxime,1
Fawkes,Sybill Trelawney,1
Cedric Diggory,Pansy Parkinson,1
Fawkes,Salazar Slytherin,1
Fawkes,Phineas Nigellus Black,1
Fawkes,Marietta Edgecombe,1
Fawkes,Kingsley Shacklebolt,1
Fawkes,John Dawlish,1
Cedric Diggory,Puddifoot,1
Fawkes,Gilderoy Lockhart,1
Fawcett,Severus Snape,1
Fawcett,Rowena Ravenclaw,1
Father Christmas,William Weasley,1
Cedric Diggory,Roger Davies,1
Charles Weasley,Godric Gryffindor,1
Fat Lady,Ginevra Weasley,1
Filius Flitwick,Justin Finch-Fletchley,1
Eric Munch,Sturgis Podmore,1
Ernest Macmillan,Pomona Sprout,1
Ernest Macmillan,Peeves,1
Cho Chang,Fat Lady,1
Ernest Macmillan,Mark Evans,1
Ernest Macmillan,Lavender Brown,1
Cho Chang,Filius Flitwick,1
Cho Chang,Fleur Delacour,1
Cho Chang,Hannah Abbott,1
Ernest Macmillan,Ginevra Weasley,1
Ernest Macmillan,Fawcett,1
Ernest Macmillan,Fat Friar,1
Eric Whalley,Martha (disambiguation),1
Enid Smeek,Ivor Dillonsby,1
Fat Lady,Father Christmas,1
Enid (disambiguation),Ronald Weasley,1
Emmeline Vance,Sturgis Podmore,1
Emmeline Vance,Remus Lupin,1
Cho Chang,Ludovic Bagman,1
Emeric the Evil,Uric the Oddball,1
Emeric the Evil,Tobias Snape,1
Emeric the Evil,Ronald Weasley,1
Emeric the Evil,Lily J. Potter,1
Emeric the Evil,Hermione Granger,1
Emeric the Evil,Godric Gryffindor,1
Emeric the Evil,Godelot,1
Emeric the Evil,Filius Flitwick,1
Cho Chang,Ernest Macmillan,1
Ernest Macmillan,Sybill Trelawney,1
Cho Chang,Eloise Midgen,1
Ernest Macmillan,Wilkie Twycross,1
Fat Friar,Susan Bones,1
Fat Friar,Harry Potter,1
Fang,Sirius Black,1
Fang,Severus Snape,1
Charles Weasley,Horace Slughorn,1
Charles Weasley,Minerva McGonagall,1
Charles Weasley,Norberta,1
Fang,Mrs Norris,1
Fang,Minerva McGonagall,1
Fang,Lucius Malfoy,1
Charles Weasley,Nymphadora Tonks,1
Charles Weasley,Remus Lupin,1
Fabian Prewett,Sirius Black,1
Fabian Prewett,Remus Lupin,1
Everard,Ronald Weasley,1
Evan Rosier,Tom Riddle,1
Evan Rosier,Harry Potter,1
Charles Weasley,Salazar Slytherin,1
Errol,Neville Longbottom,1
Errol,Molly Weasley,1
Errol,Hermes,1
Cho Chang,Draco Malfoy,1
Errol,Fred Weasley,1
Ernest Prang,Wendelin the Weird,1
Ernest Prang,Neville Longbottom,1
Filius Flitwick,James Potter I,1
Filius Flitwick,Lee Jordan,1
Jugson,Vincent Crabbe,1
Fred Weasley,Parvati Patil,1
Fred Weasley,Urg the Unclean,1
Bowman Wright,Godric Gryffindor,1
Bozo,Ludovic Bagman,1
Bradley,Cho Chang,1
Bradley,Fred Weasley,1
Bradley,George Weasley,1
Fred Weasley,Roberts,1
Bradley,Lee Jordan,1
Fred Weasley,Pius Thicknesse,1
Bradley,Roger Davies,1
Broderick Bode,Father Christmas,1
Broderick Bode,Fred Weasley,1
Fred Weasley,Pansy Parkinson,1
Buckbeak,Hope Howell,1
Broderick Bode,George Weasley,1
Fred Weasley,Mrs Norris,1
Fred Weasley,Miranda Goshawk,1
Fred Weasley,Malcolm Baddock,1
Broderick Bode,Sturgis Podmore,1
Broderick Bode,Tom Riddle,1
Buckbeak,Fang,1
Buckbeak,Florean Fortescue,1
Buckbeak,Grawp,1
Fred Weasley,Hope Howell,1
Buckbeak,Gregory Goyle,1
Fred Weasley,Hermes,1
Borgin,Percy Weasley,1
Fubster,Petunia Dursley,1
Fubster,Vernon Dursley,1
Borgin,Katie Bell,1
Bloody Baron,Oliver Wood,1
Gellert Grindelwald,Severus Snape,1
Gellert Grindelwald,Lily J. Potter,1
Gellert Grindelwald,Kendra Dumbledore,1
Gellert Grindelwald,Ignotus Peverell,1
Boa constrictor at the zoo,Harry Potter,1
Gawain Robards,Rufus Scrimgeour,1
Gawain Robards,Harry Potter,1
Bob Ogden,Marvolo Gaunt,1
Garrick Ollivander,Trevor,1
Bodrod the Bearded,Fred Weasley,1
Bodrod the Bearded,George Weasley,1
Bodrod the Bearded,Molly Weasley,1
Garrick Ollivander,Quirinus Quirrell,1
Garrick Ollivander,Petunia Dursley,1
Garrick Ollivander,Peter Pettigrew,1
Bodrod the Bearded,Urg the Unclean,1
Bones family,Harry Potter,1
Garrick Ollivander,Lucius Malfoy,1
Borgin,Hokey,1
Garrick Ollivander,George Weasley,1
Gamp,Ronald Weasley,1
Galatea Merrythought,Harry Potter,1
Gabrielle Delacour,Ronald Weasley,1
Gabrielle Delacour,Percy Weasley,1
Fred Weasley,Hedwig,1
Fred Weasley,Gregory the Smarmy,1
Filius Flitwick,Mark Evans,1
Cassius Warrington,Dean Thomas,1
Cadwallader,Minerva McGonagall,1
Fleur Delacour,Katie Bell,1
Cadwallader,Will,1
Caractacus Burke,Harry Potter,1
Caradoc Dearborn,Rubeus Hagrid,1
Caradoc Dearborn,Sturgis Podmore,1
Cassandra Trelawney,Fred Weasley,1
Cassandra Trelawney,Hermione Granger,1
Cassandra Trelawney,Lavender Brown,1
Cassandra Trelawney,Neville Longbottom,1
Cassandra Trelawney,Wilbert Slinkhard,1
Firenze,Poppy Pomfrey,1
Firenze,Minerva McGonagall,1
Buckbeak,Karkus,1
Cassius Warrington,Dolores Umbridge,1
Cassius Warrington,Fred Weasley,1
Firenze,Ginevra Weasley,1
Filius Flitwick,Walden Macnair,1
Filius Flitwick,Uric the Oddball,1
Cassius Warrington,Graham Montague,1
Cassius Warrington,Lee Jordan,1
Filius Flitwick,Remus Lupin,1
Cassius Warrington,Minerva McGonagall,1
Filius Flitwick,Percy Weasley,1
Filius Flitwick,Oliver Wood,1
Cassius Warrington,Pansy Parkinson,1
Cadwallader,Godric Gryffindor,1
Cadwallader,Cormac McLaggen,1
Cadogan,Seamus Finnigan,1
Fleur Delacour,Oliver Wood,1
Buckbeak,Kreacher,1
Buckbeak,Percy Weasley,1
Buckbeak,Peter Pettigrew,1
Fred Weasley,Garrick Ollivander,1
Frank Longbottom,Marlene McKinnon,1
Frank Longbottom,Harry Potter,1
Buckbeak,Poppy Pomfrey,1
Frank Bryce,Neville Longbottom,1
Buckbeak,Prime Minister,1
Buckbeak,Sybill Trelawney,1
Fluffy,Pomona Sprout,1
Fluffy,Neville Longbottom,1
Fluffy,Hedwig,1
Buckbeak,Vincent Crabbe,1
Florence,Severus Snape,1
Florean Fortescue,Ginevra Weasley,1
Bungy,Mary Dorkins,1
Fleur Delacour,Seamus Finnigan,1
Fleur Delacour,Salazar Slytherin,1
Cadogan,Fat Lady,1
Cadogan,Father Christmas,1
Cadogan,Godric Gryffindor,1
Fleur Delacour,Rita Skeeter,1
Fleur Delacour,Petunia Dursley,1
Cadogan,Percy Weasley,1
Emeric Switch,Phyllida Spore,1
Elphias Doge,Rubeus Hagrid,1
Elphias Doge,Ronald Weasley,1
Dennis Creevey,Igor Karkaroff,1
Cornelius Fudge,Fawkes,1
Cornelius Fudge,Filius Flitwick,1
Dilys Derwent,Mungo Bonham,1
Dexter Fortescue,Phineas Nigellus Black,1
Dexter Fortescue,Dilys Derwent,1
Derek,Remus Lupin,1
Dennis Creevey,Viktor Krum,1
Dennis Creevey,Sorting Hat,1
Dennis Creevey,Rubeus Hagrid,1
Dennis Creevey,Owen Cauldwell,1
Dennis Creevey,Katie Bell,1
Dennis Creevey,Justin Finch-Fletchley,1
Dennis Creevey,Hannah Abbott,1
Dedalus Diggle,Kingsley Shacklebolt,1
Dennis Creevey,Ernest Macmillan,1
Dennis,Piers Polkiss,1
Dennis,Malcolm,1
Dennis,Gordon,1
Demetrius Prod,Z. Nettles,1
Demelza Robins,William Weasley,1
Demelza Robins,Seamus Finnigan,1
Demelza Robins,Lavender Brown,1
Demelza Robins,Katie Bell,1
Demelza Robins,Horace Slughorn,1
Cornelius Fudge,Griselda Marchbanks,1
Dedalus Diggle,Pius Thicknesse,1
Dirk Cresswell,Horace Slughorn,1
Dirk Cresswell,Ronald Weasley,1
Cornelius Fudge,Fat Lady,1
Dirk Cresswell,Tom Riddle,1
Dolores Umbridge,Helga Hufflepuff,1
Dolores Umbridge,Hedwig,1
Cormac McLaggen,Leanne,1
Dolores Umbridge,Gilderoy Lockhart,1
Dolores Umbridge,Gawain Robards,1
Cormac McLaggen,Melinda Bobbin,1
Dolores Umbridge,Fawkes,1
Dolores Umbridge,Father Christmas,1
Dolores Umbridge,Ellie Cattermole,1
Dobby,Zacharias Smith,1
Dobby,Wendelin the Weird,1
Cormac McLaggen,Rolanda Hooch,1
Dobby,Seamus Finnigan,1
Cormac McLaggen,Salazar Slytherin,1
Dobby,Percy Weasley,1
Dobby,Mrs Norris,1
Dobby,Minerva McGonagall,1
Dobby,Marietta Edgecombe,1
Cormac McLaggen,Severus Snape,1
Cormac McLaggen,Vernon Dursley,1
Cormac McLaggen,Viktor Krum,1
Cormac McLaggen,Zacharias Smith,1
Cornelius Agrippa,Ptolemy,1
Cornelius Fudge,Fang,1
Dirk Cresswell,William Weasley,1
Dedalus Diggle,Marlene McKinnon,1
Dedalus Diggle,Griphook,1
Elphias Doge,Mungo Bonham,1
Cuthbert Binns,Neville Longbottom,1
Cornelius Fudge,Vernon Dursley,1
Cornelius Fudge,Viktor Krum,1
Damocles Belby,Harry Potter,1
Dai Llewellyn,Molly Weasley,1
Cuthbert Mockridge,Gilbert Wimple,1
Cuthbert Binns,Sybill Trelawney,1
Cuthbert Binns,Severus Snape,1
Cornelius Fudge,Will,1
Cuthbert Binns,Remus Lupin,1
Cuthbert Binns,Poppy Pomfrey,1
Cuthbert Binns,Percy Weasley,1
Cuthbert Binns,Parvati Patil,1
Cuthbert Binns,Minerva McGonagall,1
Dedalus Diggle,Emmeline Vance,1
Cuthbert Binns,Michael Corner,1
Cuthbert Binns,Lavender Brown,1
Cuthbert Binns,Hedwig,1
Cuthbert Binns,Gilderoy Lockhart,1
Crookshanks,Errol,1
Cuthbert Binns,Father Christmas,1
Crookshanks,Father Christmas,1
Crookshanks,Fred Weasley,1
Crookshanks,Severus Snape,1
Crookshanks,Percy Weasley,1
Crookshanks,Nymphadora Tonks,1
Crookshanks,Neville Longbottom,1
Damocles Belby,Merlin,1
Damocles Belby,Neville Longbottom,1
Daphne Greengrass,Gregory Goyle,1
Daphne Greengrass,Harry Potter,1
Dedalus Diggle,Elphias Doge,1
Dedalus Diggle,Doris Crockford,1
Cornelius Fudge,Lily J. Potter,1
Dean Thomas,Vernon Dursley,1
Dean Thomas,Travers,1
Dean Thomas,Tom Riddle,1
Dean Thomas,Sybill Trelawney,1
Dean Thomas,Snatchers,1
Cornelius Fudge,Mark Evans,1
Cornelius Fudge,Millicent Bagnold,1
Dean Thomas,Romilda Vane,1
Dean Thomas,Rita Skeeter,1
Dean Thomas,Puddifoot,1
Dean Thomas,Nymphadora Tonks,1
Dean Thomas,Molly Weasley,1
Cornelius Fudge,Narcissa Malfoy,1
Dean Thomas,Michael Corner,1
Dean Thomas,Marcus Flint,1
Dean Thomas,James Potter I,1
Dean Thomas,Irma Pince,1
Cornelius Fudge,Oblansk,1
Dean Thomas,Helga Hufflepuff,1
Cornelius Fudge,Rolanda Hooch,1
Dean Thomas,Fenrir Greyback,1
Dean Thomas,Father Christmas,1
Cormac McLaggen,Grawp,1
Dolores Umbridge,John Dawlish,1
Dolores Umbridge,Katie Bell,1
Draco Malfoy,Wilkie Twycross,1
